timeStamp,elapsed,label,threadName,dataType,success,grpThreads,allThreads,Latency
1402998346593,35035,dennis-nb Memory usedperc,,,true,0,0,0
1402998347593,35119,dennis-nb Memory usedperc,,,true,0,0,0
1402998348593,35148,dennis-nb Memory usedperc,,,true,0,0,0
1402998349593,35317,dennis-nb Memory usedperc,,,true,0,0,0
1402998350593,35315,dennis-nb Memory usedperc,,,true,0,0,0
1402998351593,35469,dennis-nb Memory usedperc,,,true,0,0,0
1402998352593,35680,dennis-nb Memory usedperc,,,true,0,0,0
1402998353593,35560,dennis-nb Memory usedperc,,,true,0,0,0
1402998354593,35737,dennis-nb Memory usedperc,,,true,0,0,0
1402998355593,35893,dennis-nb Memory usedperc,,,true,0,0,0
1402998356593,35582,dennis-nb Memory usedperc,,,true,0,0,0
1402998357593,35765,dennis-nb Memory usedperc,,,true,0,0,0
1402998358593,35918,dennis-nb Memory usedperc,,,true,0,0,0
1402998359593,35632,dennis-nb Memory usedperc,,,true,0,0,0
1402998360593,35769,dennis-nb Memory usedperc,,,true,0,0,0
1402998361593,35622,dennis-nb Memory usedperc,,,true,0,0,0
1402998362593,35775,dennis-nb Memory usedperc,,,true,0,0,0
1402998363593,35719,dennis-nb Memory usedperc,,,true,0,0,0
1402998364593,35624,dennis-nb Memory usedperc,,,true,0,0,0
1402998365593,35779,dennis-nb Memory usedperc,,,true,0,0,0
1402998366593,35767,dennis-nb Memory usedperc,,,true,0,0,0
1402998367593,35898,dennis-nb Memory usedperc,,,true,0,0,0
1402998368593,35908,dennis-nb Memory usedperc,,,true,0,0,0
1402998369593,35946,dennis-nb Memory usedperc,,,true,0,0,0
1402998370593,36075,dennis-nb Memory usedperc,,,true,0,0,0
1402998371593,36138,dennis-nb Memory usedperc,,,true,0,0,0
1402998372593,36176,dennis-nb Memory usedperc,,,true,0,0,0
1402998373593,36329,dennis-nb Memory usedperc,,,true,0,0,0
1402998374593,36406,dennis-nb Memory usedperc,,,true,0,0,0
1402998375593,36411,dennis-nb Memory usedperc,,,true,0,0,0
1402998376593,36590,dennis-nb Memory usedperc,,,true,0,0,0
1402998377593,36604,dennis-nb Memory usedperc,,,true,0,0,0
1402998378593,36779,dennis-nb Memory usedperc,,,true,0,0,0
1402998379593,36718,dennis-nb Memory usedperc,,,true,0,0,0
1402998380593,36881,dennis-nb Memory usedperc,,,true,0,0,0
1402998381593,37031,dennis-nb Memory usedperc,,,true,0,0,0
1402998382593,36805,dennis-nb Memory usedperc,,,true,0,0,0
1402998383593,36962,dennis-nb Memory usedperc,,,true,0,0,0
1402998384593,37145,dennis-nb Memory usedperc,,,true,0,0,0
1402998385593,36890,dennis-nb Memory usedperc,,,true,0,0,0
1402998386593,37019,dennis-nb Memory usedperc,,,true,0,0,0
1402998387609,37148,dennis-nb Memory usedperc,,,true,0,0,0
1402998388609,36945,dennis-nb Memory usedperc,,,true,0,0,0
1402998389609,37101,dennis-nb Memory usedperc,,,true,0,0,0
1402998390609,36969,dennis-nb Memory usedperc,,,true,0,0,0
1402998391609,37099,dennis-nb Memory usedperc,,,true,0,0,0
1402998392609,36869,dennis-nb Memory usedperc,,,true,0,0,0
1402998393609,36973,dennis-nb Memory usedperc,,,true,0,0,0
1402998394609,37101,dennis-nb Memory usedperc,,,true,0,0,0
1402998395609,36926,dennis-nb Memory usedperc,,,true,0,0,0
1402998396609,37030,dennis-nb Memory usedperc,,,true,0,0,0
1402998397609,37108,dennis-nb Memory usedperc,,,true,0,0,0
1402998398609,36947,dennis-nb Memory usedperc,,,true,0,0,0
1402998399609,37026,dennis-nb Memory usedperc,,,true,0,0,0
1402998400609,37076,dennis-nb Memory usedperc,,,true,0,0,0
1402998401609,36940,dennis-nb Memory usedperc,,,true,0,0,0
1402998402609,36991,dennis-nb Memory usedperc,,,true,0,0,0
1402998403609,36999,dennis-nb Memory usedperc,,,true,0,0,0
1402998404609,37017,dennis-nb Memory usedperc,,,true,0,0,0
1402998405609,37043,dennis-nb Memory usedperc,,,true,0,0,0
1402998406609,37043,dennis-nb Memory usedperc,,,true,0,0,0
1402998407609,37043,dennis-nb Memory usedperc,,,true,0,0,0
1402998408609,37051,dennis-nb Memory usedperc,,,true,0,0,0
1402998409609,37064,dennis-nb Memory usedperc,,,true,0,0,0
1402998410609,37068,dennis-nb Memory usedperc,,,true,0,0,0
1402998411609,37069,dennis-nb Memory usedperc,,,true,0,0,0
