timeStamp,elapsed,label,threadName,dataType,success,grpThreads,allThreads,Latency
1403599278140,31010,dennis-nb Memory usedperc,,,true,0,0,0
1403599279140,31082,dennis-nb Memory usedperc,,,true,0,0,0
1403599280140,31128,dennis-nb Memory usedperc,,,true,0,0,0
1403599281140,31182,dennis-nb Memory usedperc,,,true,0,0,0
1403599282140,31057,dennis-nb Memory usedperc,,,true,0,0,0
1403599283140,31066,dennis-nb Memory usedperc,,,true,0,0,0
1403599284140,31049,dennis-nb Memory usedperc,,,true,0,0,0
1403599285140,31101,dennis-nb Memory usedperc,,,true,0,0,0
1403599286140,31081,dennis-nb Memory usedperc,,,true,0,0,0
1403599287140,31107,dennis-nb Memory usedperc,,,true,0,0,0
1403599288140,31093,dennis-nb Memory usedperc,,,true,0,0,0
1403599289140,31145,dennis-nb Memory usedperc,,,true,0,0,0
1403599290140,31141,dennis-nb Memory usedperc,,,true,0,0,0
1403599291140,31167,dennis-nb Memory usedperc,,,true,0,0,0
1403599292140,31165,dennis-nb Memory usedperc,,,true,0,0,0
1403599293140,31266,dennis-nb Memory usedperc,,,true,0,0,0
1403599294140,31270,dennis-nb Memory usedperc,,,true,0,0,0
1403599295140,31223,dennis-nb Memory usedperc,,,true,0,0,0
1403599296140,31249,dennis-nb Memory usedperc,,,true,0,0,0
1403599297140,31248,dennis-nb Memory usedperc,,,true,0,0,0
1403599298140,31250,dennis-nb Memory usedperc,,,true,0,0,0
1403599299140,31301,dennis-nb Memory usedperc,,,true,0,0,0
1403599300140,31352,dennis-nb Memory usedperc,,,true,0,0,0
1403599301140,31274,dennis-nb Memory usedperc,,,true,0,0,0
1403599302140,31303,dennis-nb Memory usedperc,,,true,0,0,0
1403599303140,31351,dennis-nb Memory usedperc,,,true,0,0,0
1403599304140,31387,dennis-nb Memory usedperc,,,true,0,0,0
1403599305140,31291,dennis-nb Memory usedperc,,,true,0,0,0
1403599306171,31317,dennis-nb Memory usedperc,,,true,0,0,0
1403599307171,31369,dennis-nb Memory usedperc,,,true,0,0,0
1403599308171,31279,dennis-nb Memory usedperc,,,true,0,0,0
1403599309171,31329,dennis-nb Memory usedperc,,,true,0,0,0
1403599310171,31381,dennis-nb Memory usedperc,,,true,0,0,0
1403599311171,31345,dennis-nb Memory usedperc,,,true,0,0,0
1403599312171,31371,dennis-nb Memory usedperc,,,true,0,0,0
1403599313171,31348,dennis-nb Memory usedperc,,,true,0,0,0
1403599314171,31374,dennis-nb Memory usedperc,,,true,0,0,0
1403599315171,31400,dennis-nb Memory usedperc,,,true,0,0,0
1403599316171,31406,dennis-nb Memory usedperc,,,true,0,0,0
1403599317171,31432,dennis-nb Memory usedperc,,,true,0,0,0
1403599318171,31392,dennis-nb Memory usedperc,,,true,0,0,0
1403599319171,31416,dennis-nb Memory usedperc,,,true,0,0,0
1403599320171,31438,dennis-nb Memory usedperc,,,true,0,0,0
1403599321171,31450,dennis-nb Memory usedperc,,,true,0,0,0
1403599322171,31475,dennis-nb Memory usedperc,,,true,0,0,0
1403599323171,31501,dennis-nb Memory usedperc,,,true,0,0,0
1403599324171,31494,dennis-nb Memory usedperc,,,true,0,0,0
1403599325171,31520,dennis-nb Memory usedperc,,,true,0,0,0
1403599326171,31536,dennis-nb Memory usedperc,,,true,0,0,0
1403599327171,31572,dennis-nb Memory usedperc,,,true,0,0,0
1403599328171,31578,dennis-nb Memory usedperc,,,true,0,0,0
1403599329171,31598,dennis-nb Memory usedperc,,,true,0,0,0
1403599330171,31608,dennis-nb Memory usedperc,,,true,0,0,0
1403599331171,31505,dennis-nb Memory usedperc,,,true,0,0,0
1403599332171,31505,dennis-nb Memory usedperc,,,true,0,0,0
1403599333171,31505,dennis-nb Memory usedperc,,,true,0,0,0
1403599334171,31511,dennis-nb Memory usedperc,,,true,0,0,0
1403599335171,31530,dennis-nb Memory usedperc,,,true,0,0,0
1403599336171,31530,dennis-nb Memory usedperc,,,true,0,0,0
1403599337171,31530,dennis-nb Memory usedperc,,,true,0,0,0
1403599338171,31530,dennis-nb Memory usedperc,,,true,0,0,0
1403599339171,31530,dennis-nb Memory usedperc,,,true,0,0,0
1403599340171,31530,dennis-nb Memory usedperc,,,true,0,0,0
1403599341171,31530,dennis-nb Memory usedperc,,,true,0,0,0
1403599342171,31556,dennis-nb Memory usedperc,,,true,0,0,0
1403599343171,31556,dennis-nb Memory usedperc,,,true,0,0,0
1403599344171,31556,dennis-nb Memory usedperc,,,true,0,0,0
