timeStamp,elapsed,label,threadName,dataType,success,grpThreads,allThreads,Latency
1403068039281,34928,dennis-nb Memory usedperc,,,true,0,0,0
1403068040281,35163,dennis-nb Memory usedperc,,,true,0,0,0
1403068041281,35346,dennis-nb Memory usedperc,,,true,0,0,0
1403068042281,35174,dennis-nb Memory usedperc,,,true,0,0,0
1403068043281,34989,dennis-nb Memory usedperc,,,true,0,0,0
1403068044281,35193,dennis-nb Memory usedperc,,,true,0,0,0
1403068045281,35034,dennis-nb Memory usedperc,,,true,0,0,0
1403068046281,35191,dennis-nb Memory usedperc,,,true,0,0,0
1403068047281,35049,dennis-nb Memory usedperc,,,true,0,0,0
1403068048281,35232,dennis-nb Memory usedperc,,,true,0,0,0
1403068049281,35096,dennis-nb Memory usedperc,,,true,0,0,0
1403068050296,35247,dennis-nb Memory usedperc,,,true,0,0,0
1403068051296,35115,dennis-nb Memory usedperc,,,true,0,0,0
1403068052296,35245,dennis-nb Memory usedperc,,,true,0,0,0
1403068053296,35096,dennis-nb Memory usedperc,,,true,0,0,0
1403068054296,35278,dennis-nb Memory usedperc,,,true,0,0,0
1403068055296,35329,dennis-nb Memory usedperc,,,true,0,0,0
1403068056296,35192,dennis-nb Memory usedperc,,,true,0,0,0
1403068057296,35270,dennis-nb Memory usedperc,,,true,0,0,0
1403068058296,35134,dennis-nb Memory usedperc,,,true,0,0,0
1403068059296,35168,dennis-nb Memory usedperc,,,true,0,0,0
1403068060296,35194,dennis-nb Memory usedperc,,,true,0,0,0
1403068061296,35220,dennis-nb Memory usedperc,,,true,0,0,0
1403068062296,35136,dennis-nb Memory usedperc,,,true,0,0,0
1403068063296,35136,dennis-nb Memory usedperc,,,true,0,0,0
1403068064296,35136,dennis-nb Memory usedperc,,,true,0,0,0
1403068065296,35136,dennis-nb Memory usedperc,,,true,0,0,0
1403068066296,35136,dennis-nb Memory usedperc,,,true,0,0,0
1403068067296,35136,dennis-nb Memory usedperc,,,true,0,0,0
1403068068296,35136,dennis-nb Memory usedperc,,,true,0,0,0
1403068069296,35136,dennis-nb Memory usedperc,,,true,0,0,0
