timeStamp,elapsed,label,threadName,dataType,success,grpThreads,allThreads,Latency
1403592668671,30218,dennis-nb Memory usedperc,,,true,0,0,0
1403592669687,30218,dennis-nb Memory usedperc,,,true,0,0,0
1403592670687,30220,dennis-nb Memory usedperc,,,true,0,0,0
1403592671687,30244,dennis-nb Memory usedperc,,,true,0,0,0
1403592672687,30309,dennis-nb Memory usedperc,,,true,0,0,0
1403592673687,30304,dennis-nb Memory usedperc,,,true,0,0,0
1403592674687,30303,dennis-nb Memory usedperc,,,true,0,0,0
1403592675687,30305,dennis-nb Memory usedperc,,,true,0,0,0
1403592676687,30305,dennis-nb Memory usedperc,,,true,0,0,0
1403592677687,30308,dennis-nb Memory usedperc,,,true,0,0,0
1403592678687,30308,dennis-nb Memory usedperc,,,true,0,0,0
1403592679687,30308,dennis-nb Memory usedperc,,,true,0,0,0
1403592680687,30308,dennis-nb Memory usedperc,,,true,0,0,0
1403592681687,30308,dennis-nb Memory usedperc,,,true,0,0,0
1403592682687,30320,dennis-nb Memory usedperc,,,true,0,0,0
1403592683687,30320,dennis-nb Memory usedperc,,,true,0,0,0
1403592684687,30320,dennis-nb Memory usedperc,,,true,0,0,0
1403592685687,30324,dennis-nb Memory usedperc,,,true,0,0,0
1403592686687,30324,dennis-nb Memory usedperc,,,true,0,0,0
1403592687687,30325,dennis-nb Memory usedperc,,,true,0,0,0
1403592688687,30326,dennis-nb Memory usedperc,,,true,0,0,0
1403592689687,30327,dennis-nb Memory usedperc,,,true,0,0,0
1403592690687,30327,dennis-nb Memory usedperc,,,true,0,0,0
1403592691687,30327,dennis-nb Memory usedperc,,,true,0,0,0
1403592692687,30327,dennis-nb Memory usedperc,,,true,0,0,0
1403592693687,30327,dennis-nb Memory usedperc,,,true,0,0,0
1403592694687,30327,dennis-nb Memory usedperc,,,true,0,0,0
1403592695687,30327,dennis-nb Memory usedperc,,,true,0,0,0
1403592696687,30328,dennis-nb Memory usedperc,,,true,0,0,0
1403592697687,30328,dennis-nb Memory usedperc,,,true,0,0,0
